RecordID,Date,Time,Latitude,Longitude,Altitude,Pitch,Roll,Yaw,GyroX,GyroY,GyroZ,MagX,MagY,MagZ,AccX,AccY,AccZ,ImgID
123,16-04-22,2:00:42,-23.82424706,29.45601164,421.6042212,-1.051682711,-2.516932011,2.960207939,-0.000571152,7.93E-05,-0.000579686,0.71197027,-10.90110207,-21.12070465,0.016592,-0.004636,-0.008052,0
124,16-04-22,2:00:43,-23.81430447,29.46510798,421.6000981,-1.051090002,-2.519763708,2.965900183,3.94E-05,0.00099545,0.000642011,0.524556696,-11.24249172,-20.97391701,0.018300001,-0.00488,-0.008296,0
125,16-04-22,2:00:43,-23.80257523,29.47579875,421.5952938,-1.051459789,-2.520164251,2.967525482,-0.000571039,0.000995344,-0.000579921,0.475327373,-11.33957386,-21.88693619,0.01708,-0.004148,-0.00976,0
126,16-04-22,2:00:43,-23.78850302,29.48864999,421.5894854,-1.054154396,-2.519011736,2.96742034,0.000956155,-0.001753487,-0.000579654,0.614032745,-11.25046253,-22.22669601,0.017324001,-0.005368,-0.008784,0
127,16-04-22,2:00:43,-23.77827671,29.49801838,421.5852378,-1.054973245,-2.519350767,2.968646288,0.002177767,0.000995469,0.000947593,0.695329666,-11.27447319,-20.76562881,0.016835999,-0.00488,-0.007076,0
128,16-04-22,2:00:44,-23.76839533,29.50703973,421.5811584,-1.054783583,-2.519944191,2.97124958,0.000650592,-0.001142399,0.000336745,0.517866552,-11.32921124,-20.74202919,0.01708,-0.00732,-0.008052,0
129,16-04-22,2:00:44,-23.75852651,29.51604174,421.5770909,-1.056191921,-2.518298149,2.97182107,0.000955857,0.001300856,0.000336634,0.548383176,-11.16990852,-20.6670475,0.015616,-0.005856,-0.006588,0
130,16-04-22,2:00:44,-23.74861448,29.5250916,421.572999,-1.052834034,-2.517142773,2.971951962,0.001872037,-0.00144809,0.000336624,0.617129087,-11.25393581,-21.0647831,0.01708,-0.005612,-0.009028,0
131,16-04-22,2:00:44,-23.73866943,29.53417006,421.5688796,-1.052258968,-2.521440506,2.978043795,0.000955775,-0.000531986,0.000947625,0.524134338,-11.45057964,-20.99351883,0.015859999,-0.00488,-0.00732,0
132,16-04-22,2:00:44,-23.72855727,29.54338944,421.5647255,-1.051355124,-2.524135113,2.984293938,-0.002709078,-0.00114268,3.16E-05,0.661842465,-11.46560669,-20.4802742,0.017568,-0.0061,-0.00732,0
133,16-04-22,2:00:45,-23.71720076,29.55374886,421.560043,-1.049096465,-2.524004459,2.986488104,3.98E-05,0.00130037,0.000337121,0.78742671,-11.28482914,-21.08970833,0.016348001,-0.006832,-0.006832,0
134,16-04-22,2:00:45,-23.70446483,29.56537378,421.5547696,-1.05180335,-2.521318674,2.984828949,0.001261758,-0.000532421,0.00064271,0.596852481,-11.6982708,-20.85460854,0.016835999,-0.005856,-0.006344,0
135,16-04-22,2:00:45,-23.69314645,29.57567072,421.5501305,-1.05400002,-2.514679193,2.98092103,0.000651062,0.000383823,-0.000273572,0.52450186,-11.38881397,-20.51918983,0.01952,-0.004148,-0.0061,0
136,16-04-22,2:00:45,-23.68186451,29.58592612,421.5455044,-1.057180882,-2.518252611,2.987309694,-0.001486933,7.83E-05,3.20E-05,0.506431699,-11.56922436,-20.61696053,0.016104,-0.004148,-0.00732,0
137,16-04-22,2:00:46,-23.67127415,29.59557611,421.5411373,-1.05831027,-2.520729065,2.991166353,-0.000265095,0.000383564,3.23E-05,0.351005167,-11.45122814,-20.68650246,0.017568,-0.005124,-0.008052,0
138,16-04-22,2:00:46,-23.66056444,29.6053679,421.5366808,-1.057117462,-2.523344278,2.996046782,-0.00148676,0.001299502,0.000337684,0.688489914,-11.33572292,-20.17709923,0.016592,-0.003904,-0.008296,0
139,16-04-22,2:00:46,-23.65036327,29.61461787,421.5325014,-1.056524992,-2.529861689,3.004918814,0.002483593,7.78E-05,-0.000272958,0.80171293,-11.26221371,-20.5731163,0.016104,-0.00488,-0.010492,0
140,16-04-22,2:00:46,-23.63904494,29.62493915,421.5278468,-1.05807054,-2.527921915,3.003510952,0.001567254,0.001299188,-0.000883863,0.956023753,-11.39386272,-20.3730793,0.016104,-0.005612,-0.008052,0
141,16-04-22,2:00:46,-23.6262248,29.63657937,421.5225952,-1.058864713,-2.524331093,3.00088644,-0.001487408,0.000383119,0.000337436,0.827787936,-11.64276409,-21.01501274,0.01708,-0.007808,-0.008052,0
142,16-04-22,2:00:47,-23.61634838,29.64556963,421.518528,-1.057989359,-2.527124882,3.004777908,-0.001182066,7.77E-05,3.23E-05,0.744079947,-11.53778648,-20.73883247,0.017568,-0.006588,-0.007564,0
143,16-04-22,2:00:47,-23.6056696,29.65527877,421.5141312,-1.058780074,-2.528361082,3.007302761,-0.000265939,7.77E-05,-0.001189237,0.826383114,-11.38506985,-20.69592476,0.015372,-0.0061,-0.009516,0
144,16-04-22,2:00:47,-23.59572381,29.66430438,421.5100622,-1.055312872,-2.529363155,3.008357048,-0.000877334,-0.000532936,-0.000883766,0.802783608,-11.17073536,-21.15298843,0.015616,-0.004636,-0.007808,0
145,16-04-22,2:00:47,-23.58511681,29.67399203,421.5056579,-1.053435445,-2.53125906,3.009782076,-0.00026607,-0.002059997,-0.001494437,0.644520164,-11.39991283,-21.01589203,0.017324001,-0.005612,-0.008052,0
146,16-04-22,2:00:48,-23.57514894,29.68305274,421.5015529,-1.051268816,-2.532033443,3.009925604,-0.003319845,-0.001754206,-0.000272665,1.011924386,-11.6746769,-21.56453514,0.016104,-0.006832,-0.007076,0
147,16-04-22,2:00:48,-23.5652078,29.69209355,421.4974695,-1.051747918,-2.533776283,3.011950016,3.98E-05,7.84E-05,0.000338237,0.922976613,-11.46091175,-21.20312881,0.017568,-0.006344,-0.007808,0
148,16-04-22,2:00:48,-23.55441944,29.70187228,421.493043,-1.053656101,-2.52777648,3.004465818,3.98E-05,0.00068935,-0.000883404,0.960526168,-11.38115215,-21.25549126,0.016104,-0.005612,-0.006832,0
149,16-04-22,2:00:48,-23.54430115,29.71108311,421.4888634,-1.055237889,-2.521300554,2.996390104,-0.00179252,7.86E-05,3.29E-05,0.914518178,-11.3100872,-20.98231125,0.015372,-0.00488,-0.00732,0
150,16-04-22,2:00:48,-23.53406095,29.72035693,421.4846822,-1.053035617,-2.515920401,2.989146471,-0.002708321,-0.000226963,-0.000272337,0.727618575,-11.1963501,-21.51156044,0.016104,-0.006344,-0.009028,0
151,16-04-22,2:00:49,-23.52405556,29.72946421,421.4805613,-1.048546314,-2.519056559,2.992218494,0.001567844,0.000689359,0.000643798,0.75881058,-11.03907585,-21.7417984,0.016104,-0.0061,-0.007564,0
152,16-04-22,2:00:49,-23.51258534,29.73984934,421.47587,-1.049856663,-2.521916151,2.991458654,-0.000875426,-0.001143039,-0.001188659,1.007624626,-11.01864052,-21.42543793,0.015616,-0.00488,-0.006588,0
153,16-04-22,2:00:49,-23.50144133,29.74995213,421.4712994,-1.047052622,-2.517282009,2.983644724,0.000956945,0.000995026,-0.00241005,0.91150254,-11.3741045,-21.47204781,0.017324001,-0.003904,-0.006588,0
154,16-04-22,2:00:49,-23.49073808,29.7596744,421.4669014,-1.047859192,-2.516731739,2.98263979,0.000345647,0.001300163,0.001255202,0.662885189,-11.34001732,-21.30475616,0.014884,-0.005368,-0.007564,0
155,16-04-22,2:00:50,-23.47998713,29.76944221,421.4624644,-1.046427608,-2.514389992,2.982931852,0.000650853,7.80E-05,0.00033871,0.635147154,-11.29008198,-21.14671707,0.018300001,-0.00732,-0.0061,0
156,16-04-22,2:00:50,-23.4684972,29.77983548,421.4577614,-1.048312068,-2.513649702,2.978531599,-0.000570737,-0.000838323,0.000338591,0.88194257,-11.25531673,-21.56399345,0.016104,-0.005612,-0.00732,0
157,16-04-22,2:00:50,-23.45843627,29.78900988,421.4535968,-1.047254682,-2.517043114,2.981963634,0.000650985,7.79E-05,0.000338562,0.861432076,-11.25601006,-21.34672356,0.016835999,-0.007076,-0.006344,0
158,16-04-22,2:00:50,-23.44887681,29.7976326,421.4496935,-1.048474193,-2.512299299,2.975971699,-0.002708502,7.80E-05,0.001865461,0.907544315,-10.95270443,-21.2577343,0.017324001,-0.004392,-0.007808,0
159,16-04-22,2:00:50,-23.43868286,29.80688103,421.4455252,-1.049638271,-2.518373251,2.97777462,-0.003318748,-0.001449317,0.000338017,0.842053652,-10.94973087,-21.79515266,0.017811999,-0.006588,-0.006344,0
160,16-04-22,2:00:51,-23.42793759,29.81660131,421.4411299,-1.049383283,-2.513411522,2.973508596,0.001262808,-0.00053309,0.000338111,0.929503262,-10.92153549,-20.76897621,0.018787999,-0.005368,-0.006588,0
161,16-04-22,2:00:51,-23.41601631,29.82738177,421.4362569,-1.050532579,-2.508513927,2.967401743,4.10E-05,7.81E-05,-0.000273078,0.608495474,-10.8862133,-20.96320152,0.015616,-0.006588,-0.00854,0
162,16-04-22,2:00:51,-23.40444023,29.83789309,421.4314856,-1.049339414,-2.509559155,2.966209173,-0.002096569,-0.0002276,-0.000273253,0.670439303,-10.87904358,-20.91714287,0.017324001,-0.006832,-0.007808,0
163,16-04-22,2:00:51,-23.39294186,29.84827221,421.4267945,-1.050325274,-2.497818947,2.954331636,0.000346983,0.000383295,-0.000578567,0.706209362,-10.70537949,-20.92952919,0.015372,-0.005368,-0.006588,0
164,16-04-22,2:00:52,-23.38178795,29.85836362,421.4222218,-1.050213695,-2.504753828,2.96052599,0.000652472,0.000688657,0.001254086,0.849122763,-10.71047115,-20.96492958,0.017568,-0.005856,-0.006588,0
165,16-04-22,2:00:52,-23.36975379,29.86927564,421.4172773,-1.04908812,-2.503715515,2.957381725,0.000652265,-0.000533478,3.24E-05,1.216435313,-11.08210945,-21.23511887,0.016592,-0.00488,-0.008784,0
166,16-04-22,2:00:52,-23.35893447,29.87903265,421.4128726,-1.045999765,-2.510494709,2.965801716,-0.001485663,0.000993432,0.001254073,1.401863813,-11.13730335,-21.20859337,0.018544,-0.005124,-0.007076,0
167,16-04-22,2:00:52,-23.34557599,29.89115201,421.4073579,-1.05077076,-2.505403042,2.961292505,4.14E-05,7.70E-05,0.000643142,0.989515901,-11.45273399,-21.47445107,0.015859999,-0.004148,-0.009516,0
168,16-04-22,2:00:53,-23.33411673,29.9014697,421.4027113,-1.049781799,-2.511653662,2.968478918,0.00065217,0.000687999,-0.001494875,1.289445519,-11.36101246,-21.8038063,0.017324001,-0.004636,-0.006832,0
169,16-04-22,2:00:53,-23.32369855,29.91090005,421.398444,-1.050477505,-2.513383627,2.969572067,0.001263015,0.000687369,3.24E-05,0.971461177,-11.06067181,-21.63201714,0.016104,-0.005612,-0.008296,0
170,16-04-22,2:00:53,-23.31158147,29.92183416,421.3934876,-1.051959753,-2.518687248,2.974916458,0.00126314,0.000686811,-0.000578586,1.024294615,-11.41309357,-21.48745918,0.01708,-0.00488,-0.00732,0
171,16-04-22,2:00:53,-23.30072544,29.93165874,421.3890326,-1.052445173,-2.517564058,2.974345207,4.14E-05,0.001297588,-0.001189317,1.051227331,-11.56502438,-22.0513916,0.018544,-0.006344,-0.007076,0
172,16-04-22,2:00:54,-23.29061396,29.94078098,421.3849014,-1.054296494,-2.511831284,2.967041254,0.000651702,7.57E-05,-0.001494475,0.933345616,-11.14789963,-22.26774216,0.016835999,-0.005856,-0.006344,0
173,16-04-22,2:00:54,-23.2790493,29.95120659,421.3801908,-1.052517414,-2.51252389,2.966776133,-0.000264896,0.000991784,-0.000272813,0.754133046,-11.05947304,-22.0587616,0.017811999,-0.006588,-0.008784,0
174,16-04-22,2:00:54,-23.26635429,29.96266647,421.3750027,-1.052675605,-2.516699314,2.966743231,-0.001181047,-0.000535616,0.000338132,1.199849725,-10.42957497,-21.99204636,0.017811999,-0.005124,-0.00732,0
175,16-04-22,2:00:54,-23.25547188,29.97251307,421.370529,-1.052465081,-2.516419411,2.964141846,-0.001791716,0.000380798,-0.001188885,1.123746395,-11.00687695,-20.99622536,0.015859999,-0.00488,-0.008052,0
176,16-04-22,2:00:54,-23.24539586,29.98160114,421.3664147,-1.052682638,-2.517335653,2.965207338,-0.001180919,-0.00206247,0.000338543,1.223824382,-11.13033772,-21.31280327,0.017324001,-0.005612,-0.005368,0
177,16-04-22,2:00:55,-23.2353323,29.99064896,421.3623272,-1.054508448,-2.517123938,2.965760231,0.000346132,0.001297296,-0.00027233,1.209800482,-10.99823093,-21.33953667,0.017811999,-0.00488,-0.008784,0
178,16-04-22,2:00:55,-23.22335949,30.00144345,421.3574388,-1.050596118,-2.523171425,2.973616838,0.001872806,0.000380768,0.001254759,1.115193844,-11.04588509,-20.92704773,0.015859999,-0.005612,-0.00732,0
179,16-04-22,2:00:55,-23.21256146,30.01117934,421.3530298,-1.050951004,-2.520896673,2.971941233,-0.00057037,0.001297234,-0.000272212,0.909276724,-11.37640572,-21.73080063,0.016835999,-0.006344,-0.008296,0
180,16-04-22,2:00:55,-23.20090398,30.02168229,421.3482716,-1.048977733,-2.523658991,2.974321604,-0.000264933,0.000380764,-0.000272131,0.914666414,-11.33742714,-20.55879593,0.016348001,-0.005124,-0.007808,0
181,16-04-22,2:00:56,-23.18585541,30.03524425,421.3421286,-1.051458955,-2.523040533,2.979857445,0.000956688,0.00160238,0.000643831,0.741706967,-11.16140652,-21.75845146,0.015372,-0.002928,-0.007076,0
182,16-04-22,2:00:56,-23.17238983,30.04740002,421.3365949,-1.055110097,-2.522250652,2.979006529,0.001262197,7.53E-05,0.00094925,0.804556012,-11.2733078,-21.35329819,0.016104,-0.006832,-0.008052,0
183,16-04-22,2:00:56,-23.16200062,30.05675438,421.3323724,-1.052907467,-2.526970387,2.984750032,4.05E-05,0.00099183,-0.000272495,1.206358433,-11.38518143,-21.36934662,0.015859999,-0.00488,-0.007808,0
184,16-04-22,2:00:56,-23.15044351,30.06713167,421.327682,-1.053347945,-2.528021336,2.986864805,4.10E-05,7.57E-05,-0.000883359,1.197913051,-11.58272362,-21.55088234,0.017568,-0.005124,-0.007564,0
185,16-04-22,2:00:57,-23.1368211,30.07940989,421.322108,-1.056472898,-2.532268047,2.993274927,-0.002402393,7.58E-05,-0.000272532,1.055601835,-11.1292038,-21.23848152,0.015128,-0.005612,-0.008296,0
186,16-04-22,2:00:57,-23.12660618,30.08861203,421.3179243,-1.056033731,-2.533111811,2.994198084,0.000652203,7.57E-05,0.000643575,0.911746144,-11.31461048,-20.99829292,0.016592,-0.0061,-0.00732,0
187,16-04-22,2:00:57,-23.11692362,30.09728558,421.3139947,-1.057292342,-2.532518625,2.994583845,0.000957754,0.000686365,3.26E-05,1.038157821,-11.35026073,-21.1394825,0.018056,-0.005124,-0.006832,0
188,16-04-22,2:00:57,-23.10728607,30.10597821,421.3100552,-1.058906794,-2.530679464,2.99768734,0.001568342,0.000991709,0.000643549,1.235588551,-11.29666138,-21.36452675,0.01708,-0.006588,-0.008784,0
189,16-04-22,2:00:58,-23.09627067,30.11586032,421.3056042,-1.056687355,-2.533228636,2.995718718,0.001262993,0.002823913,3.28E-05,1.106418967,-11.45410252,-21.32886314,0.017568,-0.004636,-0.006832,0
190,16-04-22,2:00:58,-23.08278274,30.12800336,421.300092,-1.057714105,-2.528403521,2.992070436,-0.001485795,-0.001146647,0.001865095,1.118884921,-11.29252911,-21.00389481,0.016835999,-0.004392,-0.007808,0
191,16-04-22,2:00:58,-23.07229337,30.13731935,421.2959193,-1.058757663,-2.530066013,2.994533539,-0.000569452,-0.001146583,-0.000883804,1.226763606,-11.51612663,-20.99838448,0.018544,-0.005856,-0.008784,0
192,16-04-22,2:00:58,-23.06553018,30.14339362,421.2931679,-1.057594657,-2.529202938,2.994217873,0.000346711,0.000685794,-0.000883732,1.287418008,-11.57141304,-21.04461479,0.017568,-0.006832,-0.007808,0
193,16-04-22,2:00:58,-23.05916863,30.14910662,421.2905791,-1.058390498,-2.527580023,2.992684364,0.001262901,-0.001146705,0.000948784,1.367270947,-11.36089897,-21.24721336,0.018300001,-0.005856,-0.007076,0
194,16-04-22,2:00:58,-23.05280941,30.15481881,421.2879887,-1.058914304,-2.526799917,2.991878986,-0.000264239,0.00190746,-0.001189145,1.199342132,-11.31460381,-21.06017685,0.016835999,-0.005612,-0.00732,0
195,16-04-22,2:00:59,-23.04644528,30.16053778,421.2853986,-1.059723377,-2.529987097,2.995852947,4.12E-05,7.49E-05,0.001559617,1.275495529,-11.35209942,-21.02323151,0.016104,-0.003416,-0.007564,0
196,16-04-22,2:00:59,-23.04007529,30.16636549,421.2827064,-1.05920887,-2.529545546,2.995576382,0.001262814,0.000991073,-0.000883769,1.143555999,-11.36734962,-21.47270584,0.018300001,-0.006344,-0.008296,0
197,16-04-22,2:00:59,-23.02981435,30.17558012,421.2785171,-1.057279348,-2.531956673,2.997988939,0.002484657,0.001601471,-0.001189267,1.272009254,-11.65234661,-21.56295776,0.015616,-0.005124,-0.007564,0
198,16-04-22,2:00:59,-23.01876592,30.1854683,421.2740619,-1.058788061,-2.523720503,2.989085913,-0.001791233,-0.000842118,-0.00027303,0.928139389,-11.8413105,-21.44117355,0.016835999,-0.0061,-0.00854,0
199,16-04-22,2:00:59,-23.00820953,30.19494236,421.2697686,-1.058710933,-2.524768114,2.993119001,-0.000874676,-0.001147516,-0.001189351,0.980690718,-11.66034889,-21.76385498,0.016348001,-0.005856,-0.006832,0
200,16-04-22,2:01:00,-22.99542521,30.20644648,421.2645277,-1.055505157,-2.529679537,2.997972012,-0.000569368,0.001295906,-0.00210551,0.803131163,-11.66810703,-21.21331215,0.016835999,-0.005124,-0.006344,0
201,16-04-22,2:01:00,-22.98568155,30.21511379,421.2606007,-1.057083964,-2.524688721,2.993447065,0.000652172,-0.00053667,-0.000578382,0.784533322,-11.76814461,-20.98244286,0.015859999,-0.00488,-0.007808,0
202,16-04-22,2:01:00,-22.97526439,30.22446606,421.2563932,-1.058679104,-2.521613121,2.991990566,0.000957467,-0.000842147,-0.000272575,0.707906008,-11.73849869,-20.87152672,0.018300001,-0.005124,-0.009516,0
203,16-04-22,2:01:00,-22.96504299,30.23369046,421.2521805,-1.05887413,-2.523799658,2.996155262,0.002789659,0.000990341,3.28E-05,0.926853776,-11.29938793,-21.01139259,0.016104,-0.004636,-0.008052,0
204,16-04-22,2:01:01,-22.95457545,30.24305467,421.2479478,-1.058715105,-2.522491693,2.995123148,-0.001181135,0.001295647,0.000949027,1.056165695,-11.25416183,-20.64905739,0.016104,-0.005124,-0.008296,0
205,16-04-22,2:01:01,-22.94430821,30.25223587,421.2438011,-1.055270195,-2.519795179,2.996773481,0.000651263,0.000379003,-0.000578307,0.863008618,-11.46726894,-21.44017029,0.017568,-0.005368,-0.007564,0
206,16-04-22,2:01:01,-22.93000427,30.26508427,421.2379504,-1.058843732,-2.521472931,2.994152308,0.001261823,-0.000231751,-0.000578019,0.938484669,-11.63697147,-21.58050919,0.015616,-0.006344,-0.008784,0
207,16-04-22,2:01:01,-22.91964933,30.27433846,421.2337683,-1.058607101,-2.520942926,2.993377924,-0.000265377,0.000379223,0.000338298,1.001103401,-11.36872673,-21.70379829,0.015859999,-0.005124,-0.006588,0
208,16-04-22,2:01:01,-22.90946961,30.28345059,421.2296221,-1.05770874,-2.519440889,2.992870808,-0.000570649,0.000989687,-0.002105183,1.112163067,-11.12929058,-21.08944702,0.019276001,-0.006588,-0.007076,0
209,16-04-22,2:01:02,-22.89815898,30.29346934,421.2251467,-1.059574127,-2.518901825,2.988895178,4.03E-05,0.000989694,3.29E-05,1.0469594,-11.0819416,-21.08884048,0.018787999,-0.005612,-0.008052,0
210,16-04-22,2:01:02,-22.89175275,30.29919937,421.2225485,-1.059989691,-2.52009964,2.990249634,0.000345683,0.000684204,3.29E-05,1.084155202,-11.16458893,-21.0758152,0.018056,-0.005124,-0.008296,0
211,16-04-22,2:01:02,-22.88533951,30.30493761,421.2199454,-1.060146451,-2.52129364,2.9916749,0.00156728,-0.000842889,-0.000272498,1.143780231,-11.14828682,-21.25563431,0.016835999,-0.00488,-0.007808,0
212,16-04-22,2:01:02,-22.87892111,30.31067909,421.2173443,-1.059755921,-2.521884203,2.991837502,-0.001181515,7.34E-05,0.000338338,1.137381792,-11.11135101,-21.38269615,0.015616,-0.005124,-0.007808,0
213,16-04-22,2:01:02,-22.87211283,30.31676818,421.2145854,-1.05918932,-2.523957491,2.994626522,0.002483491,-0.000231939,0.000338307,1.113894463,-11.32204247,-21.09759521,0.016348001,-0.006588,-0.007808,0
214,16-04-22,2:01:02,-22.86492378,30.3233126,421.2115661,-1.056418061,-2.527114153,2.998277664,0.001261415,0.00068416,-0.001494429,1.077702045,-11.39441681,-21.440382,0.01708,-0.005368,-0.00854,0
215,16-04-22,2:01:03,-22.85176213,30.33508639,421.2062311,-1.053025365,-2.525495529,2.995286703,-0.000571745,0.000683879,3.29E-05,0.992681682,-11.46740627,-20.91501617,0.014396,-0.00732,-0.008052,0
216,16-04-22,2:01:03,-22.84155931,30.34417458,421.202123,-1.051522732,-2.519272804,2.988306522,0.003093408,7.30E-05,-0.001188751,0.954045355,-11.3259201,-21.19242859,0.016592,-0.006588,-0.005612,0
217,16-04-22,2:01:03,-22.8292522,30.35517785,421.197133,-1.051965117,-2.518376827,2.986771107,-0.001793202,7.30E-05,-0.000272213,1.030972481,-11.04902077,-21.7038002,0.014396,-0.0061,-0.008296,0
218,16-04-22,2:01:03,-22.81904733,30.36427412,421.1930181,-1.052173615,-2.511254549,2.974032402,-0.000876928,-0.0002324,0.000338481,0.791977882,-11.39858913,-21.57906342,0.017324001,-0.005368,-0.007564,0
219,16-04-22,2:01:04,-22.80722021,30.37485756,421.1882087,-1.053761482,-2.514688492,2.979747295,-0.000876863,0.001294481,0.001254636,0.800610065,-11.56483364,-21.21811867,0.017568,-0.006344,-0.006588,0
220,16-04-22,2:01:04,-22.79426071,30.38646253,421.1829212,-1.05320549,-2.511759043,2.979218006,-0.000876583,-0.000537817,0.00033834,0.872514009,-11.44950199,-21.10095406,0.017811999,-0.005368,-0.008052,0
221,16-04-22,2:01:04,-22.78226717,30.39713613,421.1781037,-1.054670095,-2.513165712,2.980704069,0.003704382,-0.000232197,0.000338228,0.804352641,-11.26695156,-20.36190033,0.015616,-0.005124,-0.008296,0
222,16-04-22,2:01:04,-22.77227137,30.40606126,421.174061,-1.051728725,-2.51747942,2.985972643,-0.001182966,-0.000537706,-0.000883462,0.952958345,-11.2279253,-20.80829048,0.018300001,-0.004392,-0.008052,0
223,16-04-22,2:01:05,-22.76226381,30.41499251,421.1700112,-1.049692869,-2.522682667,2.992686749,3.88E-05,0.00221106,-0.001799745,1.101938963,-11.39543533,-21.00987625,0.01708,-0.005124,-0.008052,0
